""	"x"
"9436"	"A"
"9437"	"F"
"9438"	"B"
"9439"	"B"
"9440"	"E"
"9441"	"F"
"9442"	"B"
"9443"	"D"
"9444"	"F"
"9445"	"E"
"9446"	"F"
"9447"	"C"
"9448"	"F"
"9449"	"F"
"9450"	"A"
"9451"	"B"
"9452"	"D"
"9453"	"B"
"9454"	"A"
"9455"	"B"
"9456"	"A"
"9457"	"E"
"9458"	"B"
"9459"	"F"
"9460"	"A"
"9461"	"F"
"9462"	"F"
"9463"	"C"
"9464"	"A"
"9465"	"B"
"9466"	"A"
"9467"	"A"
"9468"	"B"
"9469"	"B"
"9470"	"B"
"9471"	"B"
"9472"	"D"
"9473"	"F"
"9474"	"B"
"9475"	"A"
"9476"	"A"
"9477"	"B"
"9478"	"B"
"9479"	"E"
"9480"	"F"
"9481"	"B"
"9482"	"F"
"9483"	"B"
"9484"	"E"
"9485"	"B"
"9486"	"C"
"9487"	"B"
"9488"	"F"
"9489"	"A"
"9490"	"B"
"9491"	"A"
"9492"	"C"
"9493"	"F"
"9494"	"A"
"9495"	"B"
"9496"	"B"
"9497"	"F"
"9498"	"A"
"9499"	"E"
"9500"	"B"
"9501"	"B"
"9502"	"B"
"9503"	"F"
"9504"	"E"
"9505"	"F"
"9506"	"E"
"9507"	"D"
"9508"	"A"
"9509"	"B"
"9510"	"F"
"9511"	"E"
"9512"	"D"
"9513"	"A"
"9514"	"D"
"9515"	"C"
"9516"	"F"
"9517"	"D"
"9518"	"E"
"9519"	"D"
"9520"	"B"
"9521"	"B"
"9522"	"A"
"9523"	"B"
"9524"	"B"
"9525"	"C"
"9526"	"E"
"9527"	"B"
"9528"	"D"
"9529"	"C"
"9530"	"D"
"9531"	"A"
"9532"	"B"
"9533"	"F"
"9534"	"A"
"9535"	"B"
"9536"	"B"
"9537"	"E"
"9538"	"F"
"9539"	"B"
"9540"	"F"
"9541"	"B"
"9542"	"B"
"9543"	"B"
"9544"	"F"
"9545"	"E"
"9546"	"B"
"9547"	"A"
"9548"	"B"
"9549"	"B"
"9550"	"C"
"9551"	"A"
"9552"	"B"
"9553"	"C"
"9554"	"A"
"9555"	"B"
"9556"	"F"
"9557"	"E"
"9558"	"B"
"9559"	"C"
"9560"	"E"
"9561"	"B"
"9562"	"D"
"9563"	"E"
"9564"	"E"
"9565"	"B"
"9566"	"B"
"9567"	"C"
"9568"	"B"
"9569"	"B"
"9570"	"A"
"9571"	"B"
"9572"	"E"
"9573"	"B"
"9574"	"B"
"9575"	"A"
"9576"	"B"
"9577"	"A"
"9578"	"B"
"9579"	"C"
"9580"	"B"
"9581"	"B"
"9582"	"B"
"9583"	"E"
"9584"	"E"
"9585"	"B"
"9586"	"B"
"9587"	"D"
"9588"	"D"
"9589"	"B"
"9590"	"A"
"9591"	"A"
"9592"	"F"
"9593"	"F"
"9594"	"C"
"9595"	"C"
"9596"	"C"
"9597"	"F"
"9598"	"C"
"9599"	"A"
"9600"	"D"
"9601"	"B"
"9602"	"F"
"9603"	"B"
"9604"	"B"
"9605"	"B"
"9606"	"D"
"9607"	"F"
"9608"	"F"
"9609"	"A"
"9610"	"A"
"9611"	"B"
"9612"	"A"
"9613"	"F"
"9614"	"D"
"9615"	"A"
"9616"	"C"
"9617"	"B"
"9618"	"B"
"9619"	"F"
"9620"	"B"
"9621"	"C"
"9622"	"D"
"9623"	"D"
"9624"	"B"
"9625"	"B"
"9626"	"C"
"9627"	"B"
"9628"	"B"
"9629"	"A"
"9630"	"A"
"9631"	"D"
"9632"	"F"
"9633"	"A"
"9634"	"B"
"9635"	"A"
"9636"	"F"
"9637"	"A"
"9638"	"A"
"9639"	"F"
"9640"	"B"
"9641"	"F"
"9642"	"A"
"9643"	"B"
"9644"	"B"
"9645"	"F"
"9646"	"B"
"9647"	"A"
"9648"	"B"
"9649"	"C"
"9650"	"B"
"9651"	"B"
"9652"	"D"
"9653"	"A"
"9654"	"B"
"9655"	"B"
"9656"	"B"
"9657"	"B"
"9658"	"E"
"9659"	"D"
"9660"	"B"
"9661"	"A"
"9662"	"F"
"9663"	"E"
"9664"	"B"
"9665"	"D"
"9666"	"A"
"9667"	"B"
"9668"	"E"
"9669"	"F"
"9670"	"B"
"9671"	"C"
"9672"	"A"
"9673"	"F"
"9674"	"B"
"9675"	"D"
"9676"	"D"
"9677"	"B"
"9678"	"D"
"9679"	"B"
"9680"	"B"
"9681"	"B"
"9682"	"A"
"9683"	"B"
"9684"	"B"
"9685"	"B"
"9686"	"B"
"9687"	"B"
"9688"	"B"
"9689"	"B"
"9690"	"B"
"9691"	"E"
"9692"	"B"
"9693"	"A"
"9694"	"A"
"9695"	"B"
"9696"	"A"
"9697"	"A"
"9698"	"A"
"9699"	"F"
"9700"	"C"
"9701"	"F"
"9702"	"F"
"9703"	"B"
"9704"	"E"
"9705"	"B"
"9706"	"B"
"9707"	"B"
"9708"	"A"
"9709"	"C"
"9710"	"B"
"9711"	"F"
"9712"	"A"
"9713"	"C"
"9714"	"C"
"9715"	"B"
"9716"	"A"
"9717"	"B"
"9718"	"E"
"9719"	"A"
"9720"	"B"
"9721"	"B"
"9722"	"C"
"9723"	"F"
"9724"	"E"
"9725"	"B"
"9726"	"B"
"9727"	"A"
"9728"	"A"
"9729"	"F"
"9730"	"A"
"9731"	"E"
"9732"	"B"
"9733"	"D"
"9734"	"F"
"9735"	"B"
"9736"	"E"
"9737"	"B"
"9738"	"D"
"9739"	"F"
"9740"	"E"
"9741"	"B"
"9742"	"B"
"9743"	"B"
"9744"	"E"
"9745"	"A"
"9746"	"F"
"9747"	"E"
"9748"	"C"
"9749"	"C"
"9750"	"B"
"9751"	"C"
"9752"	"A"
"9753"	"E"
"9754"	"D"
"9755"	"D"
"9756"	"E"
"9757"	"B"
"9758"	"F"
"9759"	"C"
"9760"	"A"
"9761"	"C"
"9762"	"B"
"9763"	"D"
"9764"	"B"
"9765"	"B"
"9766"	"B"
"9767"	"B"
"9768"	"D"
"9769"	"B"
"9770"	"F"
"9771"	"A"
"9772"	"A"
"9773"	"C"
"9774"	"B"
"9775"	"F"
"9776"	"E"
"9777"	"A"
"9778"	"F"
"9779"	"A"
"9780"	"A"
"9781"	"A"
"9782"	"C"
"9783"	"A"
"9784"	"B"
"9785"	"D"
"9786"	"E"
"9787"	"B"
"9788"	"A"
"9789"	"B"
"9790"	"F"
"9791"	"B"
"9792"	"A"
"9793"	"A"
"9794"	"A"
"9795"	"B"
"9796"	"A"
"9797"	"B"
"9798"	"F"
"9799"	"D"
"9800"	"E"
"9801"	"D"
"9802"	"F"
"9803"	"A"
"9804"	"F"
"9805"	"B"
"9806"	"B"
"9807"	"A"
"9808"	"B"
"9809"	"B"
"9810"	"E"
"9811"	"F"
"9812"	"F"
"9813"	"F"
"9814"	"B"
"9815"	"F"
"9816"	"A"
"9817"	"B"
"9818"	"B"
"9819"	"B"
"9820"	"A"
"9821"	"B"
"9822"	"E"
"9823"	"A"
"9824"	"C"
"9825"	"A"
"9826"	"D"
"9827"	"A"
"9828"	"B"
"9829"	"C"
"9830"	"B"
"9831"	"C"
"9832"	"B"
"9833"	"C"
"9834"	"B"
"9835"	"B"
"9836"	"B"
"9837"	"D"
"9838"	"C"
"9839"	"B"
"9840"	"B"
"9841"	"E"
"9842"	"D"
"9843"	"B"
"9844"	"A"
"9845"	"B"
"9846"	"B"
"9847"	"B"
"9848"	"F"
"9849"	"A"
"9850"	"B"
"9851"	"E"
"9852"	"F"
"9853"	"F"
"9854"	"B"
"9855"	"A"
"9856"	"A"
"9857"	"F"
"9858"	"F"
"9859"	"B"
"9860"	"B"
"9861"	"F"
"9862"	"A"
"9863"	"B"
"9864"	"D"
"9865"	"F"
"9866"	"B"
"9867"	"B"
"9868"	"D"
"9869"	"A"
"9870"	"B"
"9871"	"B"
"9872"	"B"
"9873"	"E"
"9874"	"B"
"9875"	"B"
"9876"	"D"
"9877"	"F"
"9878"	"F"
"9879"	"B"
"9880"	"B"
"9881"	"A"
"9882"	"A"
"9883"	"B"
"9884"	"A"
"9885"	"B"
"9886"	"A"
"9887"	"B"
"9888"	"B"
"9889"	"E"
"9890"	"A"
"9891"	"B"
"9892"	"C"
"9893"	"B"
"9894"	"B"
"9895"	"F"
"9896"	"F"
"9897"	"E"
"9898"	"E"
"9899"	"B"
"9900"	"B"
"9901"	"B"
"9902"	"F"
"9903"	"C"
"9904"	"C"
"9905"	"A"
"9906"	"D"
"9907"	"B"
"9908"	"C"
"9909"	"A"
"9910"	"E"
"9911"	"A"
"9912"	"D"
"9913"	"C"
"9914"	"F"
"9915"	"A"
"9916"	"E"
"9917"	"B"
"9918"	"F"
"9919"	"A"
"9920"	"B"
"9921"	"F"
"9922"	"F"
"9923"	"A"
"9924"	"B"
"9925"	"B"
"9926"	"B"
"9927"	"C"
"9928"	"F"
"9929"	"B"
"9930"	"B"
"9931"	"A"
"9932"	"C"
"9933"	"B"
"9934"	"B"
"9935"	"E"
"9936"	"B"
"9937"	"B"
"9938"	"B"
"9939"	"A"
"9940"	"B"
"9941"	"A"
"9942"	"A"
"9943"	"B"
"9944"	"F"
"9945"	"D"
"9946"	"A"
"9947"	"A"
"9948"	"D"
"9949"	"D"
"9950"	"B"
"9951"	"B"
"9952"	"A"
"9953"	"D"
"9954"	"F"
"9955"	"B"
"9956"	"A"
"9957"	"B"
"9958"	"F"
"9959"	"A"
"9960"	"B"
"9961"	"A"
"9962"	"C"
"9963"	"F"
"9964"	"E"
"9965"	"D"
"9966"	"B"
"9967"	"B"
"9968"	"F"
"9969"	"B"
"9970"	"A"
"9971"	"B"
"9972"	"A"
"9973"	"B"
"9974"	"E"
"9975"	"C"
"9976"	"C"
"9977"	"C"
"9978"	"D"
"9979"	"B"
"9980"	"B"
"9981"	"B"
"9982"	"D"
"9983"	"D"
"9984"	"E"
"9985"	"A"
"9986"	"B"
"9987"	"E"
"9988"	"A"
"9989"	"D"
"9990"	"F"
"9991"	"A"
"9992"	"A"
"9993"	"E"
"9994"	"F"
"9995"	"A"
"9996"	"B"
"9997"	"B"
"9998"	"A"
"9999"	"E"
"10000"	"F"
